country,year,sex,age,suicides_no,population,suicides/100k pop,generation,gdp_for_year ($) ,gdp_per_capita ($)
Australia,2020,male,35-54 years,853,25655289,3.324850482,Silent,1.33E+12,
Belarus,2020,male,35-54 years,,9379952,0,Silent,60258239056,
Belgium,2020,male,35-54 years,,11538604,0,Silent,5.22E+11,
Brazil,2020,male,35-54 years,,213196304,0,Silent,1.44E+12,
Bulgaria,2020,male,35-54 years,,6934015,0,Silent,69889347433,
Canada,2020,male,35-54 years,,38037204,0,Silent,1.65E+12,
Colombia,2020,male,35-54 years,,50930662,0,Silent,2.71E+11,
Croatia,2020,male,35-54 years,,4047680,0,Silent,57203783203,
Cyprus,2020,male,35-54 years,,1237537,0,Silent,24612646488,
Czechia,2020,male,35-54 years,341,10697858,3.187553994,Silent,2.45E+11,
Denmark,2020,male,35-54 years,,5831404,0,Silent,3.56E+11,
Egypt,2020,male,35-54 years,,107465134,0,Silent,3.65E+11,
Estonia,2020,male,35-54 years,45,1329522,3.384675094,Silent,30650285472,
Finland,2020,male,35-54 years,,5529543,0,Silent,2.70E+11,
Germany,2020,male,35-54 years,1495,83160871,1.797720469,Silent,3.85E+12,
Greece,2020,male,35-54 years,,10698599,0,Silent,1.89E+11,
Hungary,2020,male,35-54 years,,9750149,0,Silent,1.56E+11,
Iceland,2020,male,35-54 years,10,366463,2.728788445,Silent,21718075725,
Ireland,2020,male,35-54 years,,4985382,0,Silent,4.26E+11,
Japan,2020,male,35-54 years,,126261000,0,Silent,5.06E+12,
Kazakhstan,2020,male,35-54 years,781,18755666,4.164075005,Silent,1.71E+11,
Latvia,2020,male,35-54 years,78,1900449,4.104293249,Silent,33707320816,
Lithuania,2020,male,35-54 years,155,2794885,5.545845357,Silent,56546957475,
Mexico,2020,male,35-54 years,1495,125998302,1.186523926,Silent,1.07E+12,
Peru,2020,male,35-54 years,,33304756,0,Silent,2.02E+11,
Romania,2020,male,35-54 years,,19265250,0,Silent,2.49E+11,
Russian Federation,2020,male,35-54 years,,144073139,0,Silent,1.48E+12,
Serbia,2020,male,35-54 years,190,6899126,2.753972025,Silent,53335016425,
Slovenia,2020,male,35-54 years,88,2102419,4.185654715,Silent,53589609581,
Sweden,2020,male,35-54 years,,10353442,0,Silent,5.41E+11,
Ukraine,2020,male,35-54 years,,44132049,0,Silent,1.55E+11,
United Kingdom,2020,male,35-54 years,,67081000,0,Silent,2.76E+12,
United States,2020,male,35-54 years,1495,331501080,0.450978923,Silent,2.10E+13,
Uruguay,2020,male,35-54 years,,3429086,0,Silent,53628827440,
Uzbekistan,2020,male,35-54 years,,34232050,0,Silent,59929951114,
Australia,2019,male,35-54 years,950,25340217,3.748981313,Silent,1.39E+12,
Belarus,2019,male,35-54 years,,9419758,0,Silent,64409647194,
Belgium,2019,male,35-54 years,,11488980,0,Silent,5.35E+11,
Brazil,2019,male,35-54 years,1495,211782878,0.705911646,Silent,1.88E+12,
Bulgaria,2019,male,35-54 years,124,6975761,1.777583836,Silent,68915416142,
Canada,2019,male,35-54 years,1495,37601230,3.975933766,Silent,1.74E+12,
Colombia,2019,male,35-54 years,692,50187406,1.378831972,Silent,3.23E+11,
Croatia,2019,male,35-54 years,140,4065253,3.443820102,Silent,62246206341,
Cyprus,2019,male,35-54 years,,1228836,0,Silent,25758357775,
Czechia,2019,male,35-54 years,308,10671870,2.886092128,Silent,2.52E+11,
Denmark,2019,male,35-54 years,,5814422,0,Silent,3.48E+11,
Egypt,2019,male,35-54 years,17,105618671,0.016095639,Silent,3.03E+11,
Estonia,2019,male,35-54 years,39,1326898,2.939185981,Silent,31045591753,
Finland,2019,male,35-54 years,175,5521606,3.169367753,Silent,2.69E+11,
Germany,2019,male,35-54 years,1495,83092962,1.799189683,Silent,3.89E+12,
Greece,2019,male,35-54 years,132,10721582,1.231161595,Silent,2.05E+11,
Hungary,2019,male,35-54 years,357,9771141,3.653616297,Silent,1.64E+11,
Iceland,2019,male,35-54 years,14,360563,3.882816595,Silent,24857740445,
Ireland,2019,male,35-54 years,,4934340,0,Silent,3.99E+11,
Japan,2019,male,35-54 years,1495,126633000,1.180576943,Silent,5.15E+12,
Kazakhstan,2019,male,35-54 years,872,18513673,4.710032418,Silent,1.82E+11,
Latvia,2019,male,35-54 years,75,1913822,3.918859748,Silent,34308783825,
Lithuania,2019,male,35-54 years,176,2794137,6.29890374,Silent,54697379017,
Mexico,2019,male,35-54 years,1495,125085311,1.195184301,Silent,1.27E+12,
Peru,2019,male,35-54 years,,32824861,0,Silent,2.28E+11,
Romania,2019,male,35-54 years,541,19371648,2.792741227,Silent,2.50E+11,
Russian Federation,2019,male,35-54 years,1495,144406261,1.035273671,Silent,1.69E+12,
Serbia,2019,male,35-54 years,187,6945235,2.692493487,Silent,51514222382,
Slovenia,2019,male,35-54 years,86,2088385,4.118014638,Silent,54178877606,
Sweden,2019,male,35-54 years,,10278887,0,Silent,5.34E+11,
Ukraine,2019,male,35-54 years,1495,44386203,3.368163751,Silent,1.54E+11,
United Kingdom,2019,male,35-54 years,1495,66836327,2.236807537,Silent,2.88E+12,
United States,2019,male,35-54 years,1495,328329953,0.455334637,Silent,2.14E+13,
Uruguay,2019,male,35-54 years,185,3428409,5.396088973,Silent,61231149881,
Uzbekistan,2019,male,35-54 years,526,33580350,1.56639225,Silent,59907674027,
Australia,2018,male,35-54 years,898,24966643,3.596799137,Silent,1.43E+12,
Belarus,2018,male,35-54 years,549,9438785,5.816426585,Silent,60031262269,
Belgium,2018,male,35-54 years,472,11427054,4.130548434,Silent,5.43E+11,
Brazil,2018,male,35-54 years,1495,210166592,0.711340459,Silent,1.92E+12,
Bulgaria,2018,male,35-54 years,138,7025037,1.964402465,Silent,66363422450,
Canada,2018,male,35-54 years,1495,37065084,4.033445601,Silent,1.73E+12,
Colombia,2018,male,35-54 years,658,49276961,1.335309619,Silent,3.34E+11,
Croatia,2018,male,35-54 years,,4087843,0,Silent,62247874949,
Cyprus,2018,male,35-54 years,10,1218831,0.820458292,Silent,25522671233,
Czechia,2018,male,35-54 years,394,10629928,3.706516168,Silent,2.49E+11,
Denmark,2018,male,35-54 years,143,5793636,2.468225481,Silent,3.57E+11,
Egypt,2018,male,35-54 years,18,103740765,0.017350942,Silent,2.50E+11,
Estonia,2018,male,35-54 years,41,1321977,3.101415531,Silent,30474612057,
Finland,2018,male,35-54 years,166,5515525,3.009686295,Silent,2.76E+11,
Germany,2018,male,35-54 years,1495,82905782,1.803251792,Silent,3.98E+12,
Greece,2018,male,35-54 years,148,10732882,1.378939972,Silent,2.12E+11,
Hungary,2018,male,35-54 years,390,9775564,3.989539632,Silent,1.61E+11,
Iceland,2018,male,35-54 years,8,352721,2.268081572,Silent,26267063758,
Ireland,2018,male,35-54 years,137,4867316,2.814692944,Silent,3.85E+11,
Japan,2018,male,35-54 years,1495,126811000,1.17891981,Silent,5.04E+12,
Kazakhstan,2018,male,35-54 years,889,18276452,4.86418261,Silent,1.79E+11,
Latvia,2018,male,35-54 years,97,1927174,5.033276705,Silent,34412210812,
Lithuania,2018,male,35-54 years,195,2801543,6.960450009,Silent,53724663843,
Mexico,2018,male,35-54 years,1495,124013861,1.205510407,Silent,1.22E+12,
Peru,2018,male,35-54 years,82,32203944,0.254627197,Silent,2.23E+11,
Romania,2018,male,35-54 years,666,19473970,3.41994981,Silent,2.41E+11,
Russian Federation,2018,male,35-54 years,1495,144477859,1.034760627,Silent,1.66E+12,
Serbia,2018,male,35-54 years,198,6982604,2.835618345,Silent,50640650221,
Slovenia,2018,male,35-54 years,84,2073894,4.050351657,Silent,54137142149,
Sweden,2018,male,35-54 years,261,10175214,2.565056617,Silent,5.55E+11,
Ukraine,2018,male,35-54 years,1495,44622518,3.350326398,Silent,1.31E+11,
United Kingdom,2018,male,35-54 years,1495,66460344,2.249461724,Silent,2.90E+12,
United States,2018,male,35-54 years,1495,326838199,0.457412874,Silent,2.06E+13,
Uruguay,2018,male,35-54 years,171,3427042,4.989725834,Silent,64515038268,
Uzbekistan,2018,male,35-54 years,550,32956100,1.668886792,Silent,52633143808,
Australia,2017,male,35-54 years,929,24594202,3.777313043,Silent,1.33E+12,
Belarus,2017,male,35-54 years,,9458989,0,Silent,54726595249,
Belgium,2017,male,35-54 years,474,11375158,4.166975087,Silent,5.02E+11,
Brazil,2017,male,35-54 years,1495,208504960,0.717009322,Silent,2.06E+12,
Bulgaria,2017,male,35-54 years,132,7075947,1.865474685,Silent,59199447421,
Canada,2017,male,35-54 years,1495,36545236,4.090820483,Silent,1.65E+12,
Colombia,2017,male,35-54 years,632,48351671,1.307090297,Silent,3.12E+11,
Croatia,2017,male,35-54 years,131,4124531,3.176118691,Silent,56214427431,
Cyprus,2017,male,35-54 years,13,1208523,1.075693222,Silent,22870833710,
Czechia,2017,male,35-54 years,404,10594438,3.813321669,Silent,2.19E+11,
Denmark,2017,male,35-54 years,143,5764980,2.480494295,Silent,3.32E+11,
Egypt,2017,male,35-54 years,17,101789386,0.016701152,Silent,2.36E+11,
Estonia,2017,male,35-54 years,56,1317384,4.250848652,Silent,26857880622,
Finland,2017,male,35-54 years,182,5508214,3.304156302,Silent,2.55E+11,
Germany,2017,male,35-54 years,1495,82657002,1.808679197,Silent,3.68E+12,
Greece,2017,male,35-54 years,142,10754679,1.32035554,Silent,1.99E+11,
Hungary,2017,male,35-54 years,383,9787966,3.912968231,Silent,1.43E+11,
Iceland,2017,male,35-54 years,9,343400,2.62085032,Silent,24728285177,
Ireland,2017,male,35-54 years,,4807388,0,Silent,3.35E+11,
Japan,2017,male,35-54 years,1495,126972000,1.177424944,Silent,4.93E+12,
Kazakhstan,2017,male,35-54 years,946,18037776,5.244548995,Silent,1.67E+11,
Latvia,2017,male,35-54 years,111,1942248,5.715027123,Silent,30408509602,
Lithuania,2017,male,35-54 years,214,2828403,7.566107093,Silent,47640770634,
Mexico,2017,male,35-54 years,1495,122839258,1.217037635,Silent,1.16E+12,
Peru,2017,male,35-54 years,66,31605486,0.208824506,Silent,2.11E+11,
Romania,2017,male,35-54 years,616,19588715,3.144667733,Silent,2.12E+11,
Russian Federation,2017,male,35-54 years,1495,144496739,1.034625425,Silent,1.57E+12,
Serbia,2017,male,35-54 years,0,7020858,0,Silent,44179055280,
Slovenia,2017,male,35-54 years,95,2066388,4.5973941,Silent,48469082710,
Sweden,2017,male,35-54 years,241,10057698,2.396174552,Silent,5.41E+11,
Ukraine,2017,male,35-54 years,1495,44831135,3.334736004,Silent,1.12E+11,
United Kingdom,2017,male,35-54 years,1495,66058859,2.263133246,Silent,2.70E+12,
United States,2017,male,35-54 years,1495,325122128,0.459827207,Silent,1.95E+13,
Uruguay,2017,male,35-54 years,164,3422200,4.792238911,Silent,64233966861,
Uzbekistan,2017,male,35-54 years,601,32388600,1.855591165,Silent,62081323299,
Australia,2020,male,55-74 years,532,25655289,2.073646491,G.I. Generation,1.33E+12,
Belarus,2020,male,55-74 years,,9379952,0,G.I. Generation,60258239056,
Belgium,2020,male,55-74 years,,11538604,0,G.I. Generation,5.22E+11,
Brazil,2020,male,55-74 years,,213196304,0,G.I. Generation,1.44E+12,
Bulgaria,2020,male,55-74 years,,6934015,0,G.I. Generation,69889347433,
Canada,2020,male,55-74 years,,38037204,0,G.I. Generation,1.65E+12,
Colombia,2020,male,55-74 years,,50930662,0,G.I. Generation,2.71E+11,
Croatia,2020,male,55-74 years,,4047680,0,G.I. Generation,57203783203,
Cyprus,2020,male,55-74 years,,1237537,0,G.I. Generation,24612646488,
Czechia,2020,male,55-74 years,312,10697858,2.91647169,G.I. Generation,2.45E+11,
Denmark,2020,male,55-74 years,,5831404,0,G.I. Generation,3.56E+11,
Egypt,2020,male,55-74 years,,107465134,0,G.I. Generation,3.65E+11,
Estonia,2020,male,55-74 years,50,1329522,3.760750104,G.I. Generation,30650285472,
Finland,2020,male,55-74 years,,5529543,0,G.I. Generation,2.70E+11,
Germany,2020,male,55-74 years,1495,83160871,1.797720469,G.I. Generation,3.85E+12,
Greece,2020,male,55-74 years,,10698599,0,G.I. Generation,1.89E+11,
Hungary,2020,male,55-74 years,,9750149,0,G.I. Generation,1.56E+11,
Iceland,2020,male,55-74 years,8,366463,2.183030756,G.I. Generation,21718075725,
Ireland,2020,male,55-74 years,,4985382,0,G.I. Generation,4.26E+11,
Japan,2020,male,55-74 years,,126261000,0,G.I. Generation,5.06E+12,
Kazakhstan,2020,male,55-74 years,350,18755666,1.866102755,G.I. Generation,1.71E+11,
Latvia,2020,male,55-74 years,74,1900449,3.893816672,G.I. Generation,33707320816,
Lithuania,2020,male,55-74 years,159,2794885,5.688963947,G.I. Generation,56546957475,
Mexico,2020,male,55-74 years,754,125998302,0.598420763,G.I. Generation,1.07E+12,
Peru,2020,male,55-74 years,,33304756,0,G.I. Generation,2.02E+11,
Romania,2020,male,55-74 years,,19265250,0,G.I. Generation,2.49E+11,
Russian Federation,2020,male,55-74 years,,144073139,0,G.I. Generation,1.48E+12,
Serbia,2020,male,55-74 years,275,6899126,3.986012141,G.I. Generation,53335016425,
Slovenia,2020,male,55-74 years,98,2102419,4.661297296,G.I. Generation,53589609581,
Sweden,2020,male,55-74 years,,10353442,0,G.I. Generation,5.41E+11,
Ukraine,2020,male,55-74 years,,44132049,0,G.I. Generation,1.55E+11,
United Kingdom,2020,male,55-74 years,,67081000,0,G.I. Generation,2.76E+12,
United States,2020,male,55-74 years,1495,331501080,0.450978923,G.I. Generation,2.10E+13,
Uruguay,2020,male,55-74 years,,3429086,0,G.I. Generation,53628827440,
Uzbekistan,2020,male,55-74 years,,34232050,0,G.I. Generation,59929951114,
Australia,2019,male,55-74 years,547,25340217,2.158623977,G.I. Generation,1.39E+12,
Belarus,2019,male,55-74 years,,9419758,0,G.I. Generation,64409647194,
Belgium,2019,male,55-74 years,,11488980,0,G.I. Generation,5.35E+11,
Brazil,2019,male,55-74 years,1495,211782878,0.705911646,G.I. Generation,1.88E+12,
Bulgaria,2019,male,55-74 years,173,6975761,2.480016159,G.I. Generation,68915416142,
Canada,2019,male,55-74 years,900,37601230,2.393538722,G.I. Generation,1.74E+12,
Colombia,2019,male,55-74 years,422,50187406,0.840848399,G.I. Generation,3.23E+11,
Croatia,2019,male,55-74 years,156,4065253,3.837399542,G.I. Generation,62246206341,
Cyprus,2019,male,55-74 years,,1228836,0,G.I. Generation,25758357775,
Czechia,2019,male,55-74 years,327,10671870,3.064130279,G.I. Generation,2.52E+11,
Denmark,2019,male,55-74 years,,5814422,0,G.I. Generation,3.48E+11,
Egypt,2019,male,55-74 years,4,105618671,0.003787209,G.I. Generation,3.03E+11,
Estonia,2019,male,55-74 years,59,1326898,4.446460843,G.I. Generation,31045591753,
Finland,2019,male,55-74 years,142,5521606,2.571715548,G.I. Generation,2.69E+11,
Germany,2019,male,55-74 years,1495,83092962,1.799189683,G.I. Generation,3.89E+12,
Greece,2019,male,55-74 years,155,10721582,1.445682176,G.I. Generation,2.05E+11,
Hungary,2019,male,55-74 years,445,9771141,4.554227597,G.I. Generation,1.64E+11,
Iceland,2019,male,55-74 years,11,360563,3.050784468,G.I. Generation,24857740445,
Ireland,2019,male,55-74 years,,4934340,0,G.I. Generation,3.99E+11,
Japan,2019,male,55-74 years,1495,126633000,1.180576943,G.I. Generation,5.15E+12,
Kazakhstan,2019,male,55-74 years,358,18513673,1.93370597,G.I. Generation,1.82E+11,
Latvia,2019,male,55-74 years,77,1913822,4.023362674,G.I. Generation,34308783825,
Lithuania,2019,male,55-74 years,185,2794137,6.621006772,G.I. Generation,54697379017,
Mexico,2019,male,55-74 years,641,125085311,0.512450259,G.I. Generation,1.27E+12,
Peru,2019,male,55-74 years,,32824861,0,G.I. Generation,2.28E+11,
Romania,2019,male,55-74 years,546,19371648,2.818552144,G.I. Generation,2.50E+11,
Russian Federation,2019,male,55-74 years,1495,144406261,1.035273671,G.I. Generation,1.69E+12,
Serbia,2019,male,55-74 years,272,6945235,3.916354162,G.I. Generation,51514222382,
Slovenia,2019,male,55-74 years,121,2088385,5.793950828,G.I. Generation,54178877606,
Sweden,2019,male,55-74 years,,10278887,0,G.I. Generation,5.34E+11,
Ukraine,2019,male,55-74 years,1495,44386203,3.368163751,G.I. Generation,1.54E+11,
United Kingdom,2019,male,55-74 years,1495,66836327,2.236807537,G.I. Generation,2.88E+12,
United States,2019,male,55-74 years,1495,328329953,0.455334637,G.I. Generation,2.14E+13,
Uruguay,2019,male,55-74 years,134,3428409,3.908518499,G.I. Generation,61231149881,
Uzbekistan,2019,male,55-74 years,169,33580350,0.503270514,G.I. Generation,59907674027,
Australia,2018,male,55-74 years,561,24966643,2.246998125,G.I. Generation,1.43E+12,
Belarus,2018,male,55-74 years,452,9438785,4.788751942,G.I. Generation,60031262269,
Belgium,2018,male,55-74 years,409,11427054,3.579225232,G.I. Generation,5.43E+11,
Brazil,2018,male,55-74 years,1495,210166592,0.711340459,G.I. Generation,1.92E+12,
Bulgaria,2018,male,55-74 years,199,7025037,2.832725294,G.I. Generation,66363422450,
Canada,2018,male,55-74 years,794,37065084,2.142177797,G.I. Generation,1.73E+12,
Colombia,2018,male,55-74 years,454,49276961,0.92132305,G.I. Generation,3.34E+11,
Croatia,2018,male,55-74 years,,4087843,0,G.I. Generation,62247874949,
Cyprus,2018,male,55-74 years,9,1218831,0.738412462,G.I. Generation,25522671233,
Czechia,2018,male,55-74 years,341,10629928,3.207923892,G.I. Generation,2.49E+11,
Denmark,2018,male,55-74 years,148,5793636,2.554527071,G.I. Generation,3.57E+11,
Egypt,2018,male,55-74 years,7,103740765,0.006747589,G.I. Generation,2.50E+11,
Estonia,2018,male,55-74 years,49,1321977,3.706569781,G.I. Generation,30474612057,
Finland,2018,male,55-74 years,185,5515525,3.354168461,G.I. Generation,2.76E+11,
Germany,2018,male,55-74 years,1495,82905782,1.803251792,G.I. Generation,3.98E+12,
Greece,2018,male,55-74 years,151,10732882,1.406891457,G.I. Generation,2.12E+11,
Hungary,2018,male,55-74 years,464,9775564,4.746529203,G.I. Generation,1.61E+11,
Iceland,2018,male,55-74 years,8,352721,2.268081572,G.I. Generation,26267063758,
Ireland,2018,male,55-74 years,96,4867316,1.972339581,G.I. Generation,3.85E+11,
Japan,2018,male,55-74 years,1495,126811000,1.17891981,G.I. Generation,5.04E+12,
Kazakhstan,2018,male,55-74 years,341,18276452,1.86578883,G.I. Generation,1.79E+11,
Latvia,2018,male,55-74 years,93,1927174,4.825718902,G.I. Generation,34412210812,
Lithuania,2018,male,55-74 years,171,2801543,6.103779239,G.I. Generation,53724663843,
Mexico,2018,male,55-74 years,588,124013861,0.474140548,G.I. Generation,1.22E+12,
Peru,2018,male,55-74 years,56,32203944,0.173891744,G.I. Generation,2.23E+11,
Romania,2018,male,55-74 years,564,19473970,2.896173713,G.I. Generation,2.41E+11,
Russian Federation,2018,male,55-74 years,1495,144477859,1.034760627,G.I. Generation,1.66E+12,
Serbia,2018,male,55-74 years,290,6982604,4.153178384,G.I. Generation,50640650221,
Slovenia,2018,male,55-74 years,98,2073894,4.725410267,G.I. Generation,54137142149,
Sweden,2018,male,55-74 years,277,10175214,2.722301467,G.I. Generation,5.55E+11,
Ukraine,2018,male,55-74 years,1495,44622518,3.350326398,G.I. Generation,1.31E+11,
United Kingdom,2018,male,55-74 years,860,66460344,1.294004738,G.I. Generation,2.90E+12,
United States,2018,male,55-74 years,1495,326838199,0.457412874,G.I. Generation,2.06E+13,
Uruguay,2018,male,55-74 years,145,3427042,4.231054069,G.I. Generation,64515038268,
Uzbekistan,2018,male,55-74 years,178,32956100,0.540112453,G.I. Generation,52633143808,
Australia,2017,male,55-74 years,556,24594202,2.260695427,G.I. Generation,1.33E+12,
Belarus,2017,male,55-74 years,,9458989,0,G.I. Generation,54726595249,
Belgium,2017,male,55-74 years,351,11375158,3.085671425,G.I. Generation,5.02E+11,
Brazil,2017,male,55-74 years,1495,208504960,0.717009322,G.I. Generation,2.06E+12,
Bulgaria,2017,male,55-74 years,200,7075947,2.826476795,G.I. Generation,59199447421,
Canada,2017,male,55-74 years,855,36545236,2.33956623,G.I. Generation,1.65E+12,
Colombia,2017,male,55-74 years,370,48351671,0.765226914,G.I. Generation,3.12E+11,
Croatia,2017,male,55-74 years,182,4124531,4.412622914,G.I. Generation,56214427431,
Cyprus,2017,male,55-74 years,5,1208523,0.413728162,G.I. Generation,22870833710,
Czechia,2017,male,55-74 years,325,10594438,3.067647383,G.I. Generation,2.19E+11,
Denmark,2017,male,55-74 years,131,5764980,2.272340927,G.I. Generation,3.32E+11,
Egypt,2017,male,55-74 years,4,101789386,0.003929683,G.I. Generation,2.36E+11,
